,Unnamed: 0,energy,Performer_left,valence,time_signature,instrumentalness,tempo,Song_left,SongID,danceability,speechiness,acousticness,liveness,spotify_track_duration_ms,key,Genre,mode,loudness
1186,1366,0.741,Bloodhound Gang,0.97,4.0,0.0121,122.984,The Bad Touch,The Bad TouchBloodhound Gang,0.841,0.0392,0.00474,0.0911,260506.0,0.0,rock,0.0,-6.222
1187,1370,0.867,Electric Light Orchestra,0.805,4.0,0.000733,115.692,Don't Bring Me Down,Don't Bring Me DownElectric Light Orchestra,0.638,0.0331,0.14400000000000002,0.0846,243373.0,2.0,rock,1.0,-6.4689999999999985
1188,1372,0.467,The Doors,0.764,4.0,0.0,119.287,People Are Strange,People Are StrangeThe Doors,0.6990000000000001,0.0375,0.685,0.315,130173.0,4.0,rock,0.0,-8.578
1189,1374,0.901,R.E.M.,0.7879999999999999,4.0,0.0599,124.56,Shiny Happy People,Shiny Happy PeopleR.E.M.,0.454,0.0351,0.0338,0.198,225786.0,9.0,rock,1.0,-3.961
1190,1381,0.6920000000000001,The Allman Brothers Band,0.952,4.0,0.00266,179.396,Ramblin Man,Ramblin ManThe Allman Brothers Band,0.349,0.0338,0.462,0.197,288506.0,1.0,rock,1.0,-11.691
1191,1383,0.946,Lit,0.741,4.0,0.0,103.408,My Own Worst Enemy,My Own Worst EnemyLit,0.494,0.0637,0.00129,0.398,169026.0,4.0,rock,1.0,-2.757
1192,1388,0.872,Lenny Kravitz,0.7290000000000001,4.0,0.0,159.925,Fly Away,Fly AwayLenny Kravitz,0.586,0.0483,0.018000000000000002,0.622,221332.0,7.0,rock,1.0,-5.066
1193,1394,0.873,Limp Bizkit,0.591,4.0,0.0,97.068,My Way,My WayLimp Bizkit,0.5870000000000001,0.046,0.0188,0.687,272973.0,6.0,rock,1.0,-3.989
1194,1396,0.84,Tal Bachman,0.211,4.0,2.15e-06,124.269,She's So High,She's So HighTal Bachman,0.537,0.0363,0.2,0.0998,224693.0,9.0,rock,1.0,-4.626
1195,1397,0.757,The Outfield,0.5820000000000001,4.0,1.16e-06,129.607,Your Love,Your LoveThe Outfield,0.555,0.0601,0.103,0.0631,221840.0,1.0,rock,0.0,-7.8679999999999986
1196,1400,0.927,The Rolling Stones,0.966,4.0,0.00029,128.606,Brown Sugar,Brown SugarThe Rolling Stones,0.6409999999999999,0.0351,0.215,0.045,228666.0,0.0,rock,1.0,-3.532
1197,1403,0.989,Prince,0.84,4.0,4.45e-05,126.47,When Doves Cry,When Doves CryPrince,0.7290000000000001,0.049,0.0102,0.443,352906.0,9.0,rock,0.0,-4.613
1198,1406,0.733,P!nk,0.459,4.0,0.0,140.004,Who Knew,Who KnewP!nk,0.688,0.0274,0.00462,0.0756,208493.0,9.0,rock,1.0,-4.569
1199,1408,0.5770000000000001,Blondie,0.845,4.0,0.00836,114.478,Heart Of Glass,Heart Of GlassBlondie,0.6940000000000001,0.0308,0.015,0.0853,275733.0,4.0,rock,1.0,-14.63
1200,1411,0.527,10cc,0.208,4.0,0.00305,133.749,I'm Not In Love,I'm Not In Love10cc,0.401,0.0615,0.748,0.359,366640.0,4.0,rock,1.0,-15.632
1201,1414,0.917,The Killers,0.329,4.0,7.759999999999999e-05,132.246,Read My Mind,Read My MindThe Killers,0.5429999999999999,0.0444,0.00572,0.104,246840.0,1.0,rock,1.0,-3.391
1202,1417,0.5479999999999999,Chris Isaak,0.29,4.0,0.0122,112.549,Wicked Game,Wicked GameChris Isaak,0.667,0.0262,0.7440000000000001,0.0946,286880.0,9.0,rock,1.0,-7.802
1203,1419,0.777,Motley Crue,0.149,4.0,3.28e-06,76.329,Home Sweet Home,Home Sweet HomeMotley Crue,0.403,0.0354,0.0999,0.124,240933.0,5.0,rock,1.0,-6.416
1204,1423,0.6509999999999999,Steppenwolf,0.8009999999999999,4.0,0.28,111.676,Magic Carpet Ride,Magic Carpet RideSteppenwolf,0.64,0.0517,0.142,0.0341,271573.0,4.0,rock,0.0,-14.981
1205,1424,0.578,The Raconteurs,0.537,4.0,0.00921,123.669,"Steady, As She Goes","Steady, As She GoesThe Raconteurs",0.524,0.12,0.0132,0.108,215266.0,9.0,rock,1.0,-4.563
1206,1427,0.875,AFI,0.725,4.0,0.00168,143.526,Miss Murder,Miss MurderAFI,0.309,0.0488,0.000213,0.113,206586.0,1.0,rock,1.0,-4.49
1207,1432,0.8540000000000001,George Harrison,0.963,4.0,2.03e-06,149.20600000000005,You,YouGeorge Harrison,0.767,0.0426,0.465,0.485,234653.0,4.0,rock,1.0,-6.947
1208,1433,0.8029999999999999,Elton John,0.968,4.0,1.35e-05,149.918,Crocodile Rock,Crocodile RockElton John,0.626,0.0358,0.0326,0.0596,235440.0,4.0,rock,0.0,-7.213999999999999
1209,1434,0.923,Santana Featuring Rob Thomas,0.961,4.0,4.73e-06,115.996,Smooth,SmoothSantana Featuring Rob Thomas,0.609,0.0338,0.16,0.295,294986.0,9.0,rock,1.0,-3.908
1210,1436,0.856,Aerosmith,0.486,3.0,0.0101,105.872,Cryin',Cryin'Aerosmith,0.445,0.0327,0.000202,0.3670000000000001,308333.0,9.0,rock,1.0,-3.674
1211,1439,0.648,The Who,0.49,4.0,0.0042,156.372,Who Are You,Who Are YouThe Who,0.6509999999999999,0.0501,0.262,0.0655,381626.0,9.0,rock,1.0,-11.409
1212,1440,0.6509999999999999,Electric Light Orchestra,0.368,4.0,0.0,122.818,Livin' Thing,Livin' ThingElectric Light Orchestra,0.5489999999999999,0.0323,0.583,0.121,212306.0,0.0,rock,1.0,-7.097
1213,1441,0.9,Van Halen,0.42,4.0,0.000297,95.826,Runnin' With The Devil,Runnin' With The DevilVan Halen,0.472,0.0582,0.14800000000000002,0.34,214960.0,8.0,rock,0.0,-6.4060000000000015
1214,1444,0.406,Avril Lavigne,0.208,3.0,0.0,151.95,I'm With You,I'm With YouAvril Lavigne,0.457,0.0291,0.08,0.117,223066.0,9.0,rock,1.0,-7.4620000000000015
1215,1445,0.797,Nickelback,0.293,4.0,0.0,132.915,Far Away,Far AwayNickelback,0.518,0.0309,0.000696,0.107,238173.0,6.0,rock,1.0,-5.153
1216,1446,0.86,P.O.D.,0.517,4.0,0.0106,97.867,Youth Of The Nation,Youth Of The NationP.O.D.,0.563,0.0621,0.00834,0.39,256240.0,8.0,rock,1.0,-7.532999999999999
1217,1447,0.28,The Beatles,0.813,4.0,1.56e-05,137.83100000000002,Eleanor Rigby,Eleanor RigbyThe Beatles,0.581,0.0381,0.936,0.305,126533.0,4.0,rock,0.0,-9.091
1218,1451,0.464,Janis Joplin,0.6579999999999999,4.0,5.96e-05,93.19,Me And Bobby McGee,Me And Bobby McGeeJanis Joplin,0.453,0.0431,0.302,0.152,271333.0,2.0,rock,1.0,-10.96
1219,1453,0.908,Alice Cooper,0.26,4.0,8.85e-06,118.698,Poison,PoisonAlice Cooper,0.28,0.109,0.0327,0.18,270080.0,2.0,rock,0.0,-5.509
1220,1454,0.6629999999999999,Supertramp,0.7559999999999999,4.0,1.07e-06,75.14,Breakfast In America,Breakfast In AmericaSupertramp,0.532,0.0292,0.425,0.0734,159346.0,0.0,rock,0.0,-5.886
1221,1459,0.462,Cheap Trick,0.736,4.0,0.0134,92.726,I Want You To Want Me,I Want You To Want MeCheap Trick,0.8059999999999999,0.0298,0.78,0.15,191226.0,2.0,rock,1.0,-12.778
1222,1461,0.743,David Bowie,0.632,4.0,0.0272,114.846,Let's Dance,Let's DanceDavid Bowie,0.654,0.0605,0.0125,0.153,457675.0,10.0,rock,0.0,-7.44
1223,1462,0.7290000000000001,The Fray,0.7090000000000001,4.0,0.0,116.03,Over My Head (Cable Car),Over My Head (Cable Car)The Fray,0.5920000000000001,0.0448,0.022,0.0653,236266.0,8.0,rock,1.0,-4.1560000000000015
1224,1467,0.758,Maroon 5 Featuring Christina Aguilera,0.62,4.0,0.0,128.047,Moves Like Jagger,Moves Like JaggerMaroon 5 Featuring Christina Aguilera,0.722,0.0471,0.0111,0.308,201160.0,11.0,rock,0.0,-4.477
1225,1469,0.8540000000000001,George Harrison,0.963,4.0,2.03e-06,149.20600000000005,Got My Mind Set On You,Got My Mind Set On YouGeorge Harrison,0.767,0.0426,0.465,0.485,234653.0,4.0,rock,1.0,-6.947
1226,1470,0.6759999999999999,Queen,0.412,3.0,0.0,110.232,Somebody To Love,Somebody To LoveQueen,0.4920000000000001,0.0516,0.172,0.239,296493.0,8.0,rock,1.0,-6.8610000000000015
1227,1472,0.609,Edwin McCain,0.426,3.0,0.0,136.526,I'll Be,I'll BeEdwin McCain,0.371,0.0295,0.386,0.104,266533.0,11.0,rock,1.0,-5.524
1228,1473,0.6729999999999999,Elton John,0.779,4.0,7.62e-06,132.642,Bennie And The Jets,Bennie And The JetsElton John,0.665,0.0493,0.259,0.4970000000000001,322548.0,0.0,rock,1.0,-7.95
1229,1476,0.448,Scorpions,0.187,4.0,0.00257,107.833,Send Me An Angel,Send Me An AngelScorpions,0.349,0.0304,0.47,0.242,273333.0,1.0,rock,1.0,-11.554
1230,1479,0.908,Quiet Riot,0.632,4.0,0.00328,145.439,Cum On Feel The Noize,Cum On Feel The NoizeQuiet Riot,0.441,0.115,0.000183,0.0612,287400.0,11.0,rock,0.0,-4.627
1231,1480,0.8320000000000001,Rick Springfield,0.8220000000000001,4.0,0.0,131.703,Jessie's Girl,Jessie's GirlRick Springfield,0.727,0.05,0.16399999999999998,0.105,194120.0,2.0,rock,1.0,-5.851
1232,1484,0.487,Europe,0.139,4.0,2.37e-06,136.596,Carrie,CarrieEurope,0.457,0.0266,0.113,0.358,272133.0,7.0,rock,1.0,-7.112
1233,1487,0.61,Seether Featuring Amy Lee,0.214,4.0,0.000491,123.762,Broken,BrokenSeether Featuring Amy Lee,0.448,0.0342,0.0102,0.135,258333.0,3.0,rock,0.0,-2.695
1234,1488,0.911,Twisted Sister,0.6709999999999999,4.0,0.0123,106.244,I Wanna Rock,I Wanna RockTwisted Sister,0.504,0.0738,0.00512,0.355,179760.0,2.0,rock,1.0,-2.97
1235,1503,0.873,The Script Featuring will.i.am,0.63,4.0,0.0,84.803,Hall Of Fame,Hall Of FameThe Script Featuring will.i.am,0.421,0.0565,0.0653,0.123,202533.0,10.0,rock,1.0,-4.343
1236,1504,0.502,The Beatles,0.289,4.0,0.000138,97.871,Strawberry Fields Forever,Strawberry Fields ForeverThe Beatles,0.39,0.17800000000000002,0.336,0.0713,247320.0,10.0,rock,1.0,-12.277
1237,1508,0.986,My Chemical Romance,0.649,4.0,0.00148,165.981,Na Na Na (Na Na Na Na Na Na Na Na Na),Na Na Na (Na Na Na Na Na Na Na Na Na)My Chemical Romance,0.411,0.0583,0.000264,0.371,205960.0,8.0,rock,0.0,-2.522
1238,1512,0.816,Paul Simon,0.7979999999999999,4.0,1.8000000000000001e-06,105.33,Me And Julio Down By The Schoolyard,Me And Julio Down By The SchoolyardPaul Simon,0.626,0.13,0.237,0.104,164813.0,9.0,rock,1.0,-10.593
1239,1516,0.957,Rage Against The Machine,0.489,4.0,7.06e-05,103.68,Guerrilla Radio,Guerrilla RadioRage Against The Machine,0.599,0.188,0.0129,0.155,206200.0,11.0,rock,1.0,-5.7639999999999985
1240,1517,0.88,Creed,0.257,4.0,4.31e-06,146.349,My Sacrifice,My SacrificeCreed,0.32,0.0504,0.000101,0.076,294600.0,2.0,rock,1.0,-6.035
1241,1518,0.912,Spin Doctors,0.836,4.0,2.1000000000000002e-06,103.731,Two Princes,Two PrincesSpin Doctors,0.5429999999999999,0.0601,0.00162,0.0565,256733.0,7.0,rock,1.0,-10.71
1242,1520,0.722,REO Speedwagon,0.41,4.0,0.0,174.732,Keep On Loving You,Keep On Loving YouREO Speedwagon,0.306,0.034,0.0519,0.117,200293.0,0.0,rock,1.0,-5.962999999999999
1243,1521,0.579,The Cars,0.69,4.0,6.4e-05,127.224,Just What I Needed,Just What I NeededThe Cars,0.619,0.0473,0.0152,0.0858,225626.0,4.0,rock,1.0,-9.307
1244,1528,0.8109999999999999,Crazy Town,0.609,4.0,0.00014199999999999998,103.502,Butterfly,ButterflyCrazy Town,0.736,0.081,0.00132,0.107,216733.0,9.0,rock,0.0,-4.17
1245,1529,0.956,Fall Out Boy,0.7390000000000001,4.0,0.000227,149.958,Uma Thurman,Uma ThurmanFall Out Boy,0.623,0.0753,0.119,0.617,211573.0,4.0,rock,0.0,-2.608
1246,1530,0.512,Toto,0.7390000000000001,4.0,0.000139,78.442,Rosanna,RosannaToto,0.384,0.0358,0.0213,0.205,331200.0,7.0,rock,0.0,-13.035
1247,1532,0.867,5 Seconds Of Summer,0.579,4.0,1.03e-06,98.03,Want You Back,Want You Back5 Seconds Of Summer,0.618,0.0439,0.0069900000000000006,0.202,173081.0,0.0,rock,1.0,-4.915
1248,1541,0.7240000000000001,John Cougar,0.969,4.0,4.5e-05,125.437,Hurts So Good,Hurts So GoodJohn Cougar,0.812,0.0355,0.0475,0.109,218960.0,9.0,rock,1.0,-5.3210000000000015
1249,1543,0.845,Audioslave,0.379,4.0,3.58e-06,116.657,Be Yourself,Be YourselfAudioslave,0.424,0.0528,0.17800000000000002,0.18,278973.0,11.0,rock,0.0,-3.467
1250,1545,0.524,Eric Clapton,0.636,4.0,0.000952,93.654,Layla,LaylaEric Clapton,0.5579999999999999,0.0459,0.321,0.94,289026.0,2.0,rock,0.0,-11.626
1251,1548,0.584,The Animals,0.228,3.0,0.218,117.2,House Of The Rising Sun,House Of The Rising SunThe Animals,0.295,0.0345,0.000385,0.0996,271280.0,9.0,rock,0.0,-6.6960000000000015
1252,1550,0.897,Bon Jovi,0.667,4.0,2.3800000000000006e-05,152.497,Runaway,RunawayBon Jovi,0.476,0.0627,0.0048200000000000005,0.152,230666.0,9.0,rock,0.0,-4.237
1253,1556,0.86,The Kinks,0.723,4.0,4.57e-06,136.921,All Day And All Of The Night,All Day And All Of The NightThe Kinks,0.551,0.0796,0.262,0.0558,141506.0,7.0,rock,1.0,-7.838999999999999
1254,1561,0.606,Eagles,0.765,4.0,0.0789,110.061,One Of These Nights,One Of These NightsEagles,0.655,0.0285,0.0603,0.0757,291685.0,7.0,rock,1.0,-10.385
1255,1563,0.677,Creed,0.195,4.0,0.00366,126.602,One,OneCreed,0.386,0.0346,0.008409999999999999,0.341,238240.0,2.0,rock,1.0,-5.83
1256,1564,0.8170000000000001,The B-52s,0.871,4.0,1.61e-06,133.858,Love Shack,Love ShackThe B-52s,0.715,0.0532,0.0325,0.851,321573.0,5.0,rock,0.0,-6.227
1257,1567,0.416,Five For Fighting,0.125,4.0,0.0,102.089,Superman (It's Not Easy),Superman (It's Not Easy)Five For Fighting,0.382,0.0302,0.0733,0.0719,221693.0,0.0,rock,1.0,-9.303
1258,1571,0.6579999999999999,Black Sabbath,0.45,4.0,0.000735,163.015,Paranoid,ParanoidBlack Sabbath,0.415,0.0696,4.52e-05,0.17600000000000002,168405.0,4.0,rock,0.0,-12.050999999999998
1259,1573,0.7140000000000001,Tool,0.191,3.0,0.42,107.438,Schism,SchismTool,0.5670000000000001,0.0302,0.0012,0.18600000000000005,403533.0,9.0,rock,0.0,-8.512
1260,1575,0.743,Bob Seger,0.374,4.0,0.0133,118.552,Night Moves,Night MovesBob Seger,0.705,0.042,0.4320000000000001,0.103,324422.0,1.0,rock,1.0,-6.631
1261,1580,0.677,Boston,0.6829999999999999,4.0,9.65e-05,127.67,Peace Of Mind,Peace Of MindBoston,0.421,0.0343,0.000989,0.211,303586.0,4.0,rock,1.0,-6.183
1262,1584,0.955,Cheap Trick,0.8690000000000001,4.0,8.77e-06,133.849,Surrender,SurrenderCheap Trick,0.524,0.0411,0.00717,0.659,253733.0,0.0,rock,1.0,-7.081
1263,1585,0.942,The All-American Rejects,0.457,4.0,2.65e-06,143.85,Dirty Little Secret,Dirty Little SecretThe All-American Rejects,0.453,0.0466,0.0004,0.667,193653.0,10.0,rock,1.0,-4.256
1264,1595,0.726,KONGOS,0.728,4.0,6.35e-05,103.987,Come With Me Now,Come With Me NowKONGOS,0.654,0.0401,0.0311,0.0618,211960.0,10.0,rock,0.0,-3.803
1265,1600,0.617,Norman Greenbaum,0.5429999999999999,4.0,0.00404,128.903,Spirit In The Sky,Spirit In The SkyNorman Greenbaum,0.609,0.0307,0.0994,0.118,242893.0,9.0,rock,1.0,-7.091
1266,1603,0.8029999999999999,Red Hot Chili Peppers,0.403,4.0,3.66e-05,117.391,The Zephyr Song,The Zephyr SongRed Hot Chili Peppers,0.725,0.0337,0.013,0.0891,231933.0,2.0,rock,1.0,-4.083
1267,1604,0.898,Coldplay,0.355,4.0,0.0345,123.085,Speed Of Sound,Speed Of SoundColdplay,0.523,0.0567,0.00491,0.0746,287906.0,11.0,rock,0.0,-6.765
1268,1609,0.746,Yes,0.885,4.0,0.00524,125.123,Owner Of A Lonely Heart,Owner Of A Lonely HeartYes,0.695,0.0387,0.306,0.368,268506.0,7.0,rock,1.0,-8.12
1269,1613,0.887,Bowling For Soup,0.903,4.0,0.0,119.974,1985,1985Bowling For Soup,0.606,0.0598,0.000242,0.337,193000.0,4.0,rock,1.0,-4.404
1270,1614,0.578,Jefferson Airplane,0.654,4.0,0.0,132.411,Somebody To Love,Somebody To LoveJefferson Airplane,0.504,0.031,0.408,0.321,174840.0,4.0,rock,1.0,-9.302
1271,1615,0.672,Simple Plan,0.557,4.0,0.0,156.208,Perfect,PerfectSimple Plan,0.494,0.0405,0.0273,0.105,277026.0,3.0,rock,1.0,-4.877
1272,1616,0.6940000000000001,Gorillaz,0.524,4.0,0.0,167.96400000000003,Clint Eastwood,Clint EastwoodGorillaz,0.6629999999999999,0.172,0.0249,0.0698,340920.0,10.0,rock,0.0,-8.627
1273,1619,0.748,Puddle Of Mudd,0.584,4.0,0.0,109.781,She Hates Me,She Hates MePuddle Of Mudd,0.58,0.0323,0.00935,0.753,216760.0,4.0,rock,1.0,-5.433
1274,1620,0.919,Talking Heads,0.871,4.0,0.134,117.459,Once In A Lifetime,Once In A LifetimeTalking Heads,0.644,0.0561,0.181,0.622,259906.0,2.0,rock,1.0,-6.289
1275,1622,0.57,Chicago,0.234,4.0,0.00125,140.974,Hard To Say I'm Sorry,Hard To Say I'm SorryChicago,0.398,0.034,0.056,0.0606,304134.0,4.0,rock,1.0,-7.068
1276,1623,0.833,The Black Keys,0.565,4.0,7.900000000000001e-05,130.121,Gold On The Ceiling,Gold On The CeilingThe Black Keys,0.505,0.0475,0.00772,0.069,224333.0,0.0,rock,1.0,-4.632
1277,1626,0.765,3 Doors Down,0.337,4.0,0.0,74.072,When I'm Gone,When I'm Gone3 Doors Down,0.496,0.033,0.00457,0.104,260506.0,7.0,rock,1.0,-5.66
1278,1627,0.339,Sting,0.32,4.0,0.0141,103.996,Fields Of Gold,Fields Of GoldSting,0.6509999999999999,0.0246,0.3720000000000001,0.0739,222120.0,2.0,rock,1.0,-11.917
1279,1637,0.893,Panic! At The Disco,0.0794,4.0,0.0,124.113,The Ballad Of Mona Lisa,The Ballad Of Mona LisaPanic! At The Disco,0.436,0.0556,0.000362,0.103,226680.0,9.0,rock,0.0,-4.18
1280,1638,0.715,The Who,0.468,4.0,0.0,124.011,Pinball Wizard,Pinball WizardThe Who,0.5429999999999999,0.0356,0.0192,0.256,180943.0,2.0,rock,1.0,-8.89
1281,1640,0.727,Cutting Crew,0.499,4.0,7.64e-05,124.919,(I Just) Died In Your Arms,(I Just) Died In Your ArmsCutting Crew,0.632,0.0438,0.0119,0.0678,278626.0,11.0,rock,0.0,-11.209
1282,1641,0.8079999999999999,Linkin Park,0.38,4.0,0.0,117.971,New Divide,New DivideLinkin Park,0.493,0.0362,0.000235,0.0983,268613.0,5.0,rock,0.0,-3.365
1283,1646,0.831,Neon Trees,0.8,4.0,0.0,148.026,Animal,AnimalNeon Trees,0.486,0.0506,0.000392,0.363,212293.0,5.0,rock,1.0,-5.5
1284,1647,0.349,Gerry Rafferty,0.421,4.0,0.028,113.762,Baker Street,Baker StreetGerry Rafferty,0.4970000000000001,0.0297,0.0929,0.259,365626.0,7.0,rock,1.0,-14.0
1285,1648,0.618,Roy Orbison,0.667,4.0,1.46e-06,114.688,You Got It,You Got ItRoy Orbison,0.649,0.0265,0.596,0.192,210266.0,9.0,rock,1.0,-10.728
1286,1652,0.552,John Waite,0.593,4.0,0.0,208.571,Missing You,Missing YouJohn Waite,0.552,0.0364,0.052000000000000005,0.046,269760.0,11.0,rock,0.0,-9.736
1287,1653,0.978,Linkin Park,0.594,4.0,0.0,135.095,Faint,FaintLinkin Park,0.5539999999999999,0.131,0.111,0.0731,162600.0,4.0,rock,1.0,-3.554
1288,1654,0.364,Metallica,0.17,3.0,5.02e-06,142.171,Nothing Else Matters,Nothing Else MattersMetallica,0.5579999999999999,0.0265,0.0505,0.0753,388733.0,4.0,rock,0.0,-11.258
1289,1655,0.6559999999999999,Ozzy Osbourne,0.242,4.0,0.0,139.352,"Mama, I'm Coming Home","Mama, I'm Coming HomeOzzy Osbourne",0.282,0.0302,0.0105,0.0892,251866.0,8.0,rock,1.0,-6.557
1290,1657,0.762,Chris Stapleton,0.605,4.0,5.7200000000000015e-05,113.038,Parachute,ParachuteChris Stapleton,0.642,0.0296,0.00967,0.182,253200.0,6.0,rock,1.0,-7.411
1291,1660,0.93,Good Charlotte,0.609,4.0,0.0,106.22,Lifestyles Of The Rich And Famous,Lifestyles Of The Rich And FamousGood Charlotte,0.62,0.0374,0.00043,0.0686,190173.0,1.0,rock,1.0,-3.685
1292,1661,0.581,America,0.818,4.0,0.000206,130.77100000000002,Ventura Highway,Ventura HighwayAmerica,0.6729999999999999,0.029,0.223,0.063,211386.0,2.0,rock,1.0,-10.205
1293,1662,0.562,Annie Lennox,0.807,4.0,1.1e-06,115.008,Walking On Broken Glass,Walking On Broken GlassAnnie Lennox,0.75,0.0281,0.215,0.105,253295.0,0.0,rock,1.0,-8.45
1294,1664,0.476,Joe Walsh,0.542,4.0,0.00915,99.31,Life's Been Good,Life's Been GoodJoe Walsh,0.505,0.0711,0.25,0.113,536226.0,2.0,rock,1.0,-12.897
1295,1665,0.512,Marc Cohn,0.334,4.0,0.0,130.269,Walking In Memphis,Walking In MemphisMarc Cohn,0.5670000000000001,0.0357,0.547,0.29600000000000004,252613.0,0.0,rock,1.0,-8.831
1296,1666,0.893,Faith No More,0.262,4.0,0.0524,174.238,Epic,EpicFaith No More,0.358,0.12,0.0222,0.126,293653.0,4.0,rock,0.0,-7.4860000000000015
1297,1669,0.959,Seether,0.416,4.0,0.00144,127.831,Remedy,RemedySeether,0.546,0.08199999999999999,0.00018,0.0584,207213.0,8.0,rock,1.0,-4.664
1298,1673,0.968,Avenged Sevenfold,0.505,4.0,8.28e-06,125.04,Bat Country,Bat CountryAvenged Sevenfold,0.541,0.0396,0.000248,0.423,311813.0,0.0,rock,1.0,-4.129
1299,1679,0.293,Jefferson Airplane,0.322,4.0,0.000273,106.798,White Rabbit,White RabbitJefferson Airplane,0.551,0.0272,0.486,0.0864,150640.0,2.0,rock,1.0,-12.503
1300,1680,0.939,Skillet,0.569,4.0,0.0,159.93200000000004,Awake And Alive,Awake And AliveSkillet,0.434,0.0593,0.0425,0.491,209493.0,4.0,rock,0.0,-2.983
1301,1682,0.733,Coldplay,0.313,4.0,0.00922,117.985,Every Teardrop Is A Waterfall,Every Teardrop Is A WaterfallColdplay,0.425,0.0396,0.00193,0.171,240796.0,9.0,rock,1.0,-6.882999999999999
1302,1684,0.843,Goo Goo Dolls,0.481,4.0,0.0,112.423,Slide,SlideGoo Goo Dolls,0.395,0.0374,0.00483,0.0404,212066.0,8.0,rock,1.0,-4.476
1303,1685,0.823,Weezer,0.741,4.0,0.0,87.904,Beverly Hills,Beverly HillsWeezer,0.693,0.0726,0.0932,0.328,196093.0,5.0,rock,1.0,-3.761
1304,1686,0.895,Kenny Loggins,0.494,4.0,1.42e-05,174.08900000000003,Footloose,FootlooseKenny Loggins,0.546,0.0579,0.0819,0.0768,220706.0,9.0,rock,1.0,-7.189
1305,1687,0.648,Skid Row,0.305,4.0,1.49e-05,90.435,18 And Life,18 And LifeSkid Row,0.466,0.028,0.0023,0.112,229960.0,1.0,rock,0.0,-11.101
1306,1688,0.866,Foo Fighters,0.191,4.0,0.000552,138.311,Walk,WalkFoo Fighters,0.231,0.0517,3.620000000000001e-05,0.29,255960.0,9.0,rock,1.0,-5.131
1307,1689,0.606,The Cars,0.504,5.0,0.00139,111.441,Drive,DriveThe Cars,0.5820000000000001,0.0289,0.124,0.151,234493.0,6.0,rock,1.0,-9.961
1308,1690,0.469,Foreigner,0.433,4.0,2.3e-06,201.327,Waiting For A Girl Like You,Waiting For A Girl Like YouForeigner,0.33,0.0335,0.31,0.0402,292066.0,10.0,rock,0.0,-9.286
1309,1691,0.649,Fleetwood Mac,0.865,4.0,8.3e-05,124.825,Little Lies,Little LiesFleetwood Mac,0.64,0.0264,0.21600000000000005,0.0551,221053.0,2.0,rock,1.0,-10.345
1310,1694,0.778,Three Days Grace,0.217,4.0,0.0,149.864,Never Too Late,Never Too LateThree Days Grace,0.433,0.0371,0.00838,0.163,209333.0,2.0,rock,0.0,-4.68
1311,1695,0.941,Finger Eleven,0.8809999999999999,4.0,0.0,106.015,Paralyzer,ParalyzerFinger Eleven,0.645,0.0448,0.16899999999999998,0.251,208106.0,4.0,rock,0.0,-3.425
1312,1698,0.975,The Killers,0.767,4.0,0.000379,138.005,Somebody Told Me,Somebody Told MeThe Killers,0.5,0.0824,0.000123,0.104,197160.0,10.0,rock,0.0,-3.176
1313,1701,0.843,Chevelle,0.332,3.0,0.0008029999999999999,140.055,The Red,The RedChevelle,0.509,0.0488,0.000671,0.348,238400.0,1.0,rock,0.0,-3.318
1314,1704,0.627,Beck,0.789,4.0,9.64e-05,85.44,Loser,LoserBeck,0.66,0.124,0.0341,0.385,235000.0,6.0,rock,0.0,-10.397
1315,1705,0.21,Journey,0.174,3.0,0.0,100.577,Open Arms,Open ArmsJourney,0.405,0.0279,0.584,0.139,202173.0,2.0,rock,1.0,-13.214
1316,1707,0.7190000000000001,Avril Lavigne,0.168,4.0,0.0,142.032,When You're Gone,When You're GoneAvril Lavigne,0.458,0.0323,0.189,0.228,240047.0,4.0,rock,0.0,-3.921
1317,1708,0.606,Pretenders,0.266,4.0,4.49e-06,133.822,I'll Stand By You,I'll Stand By YouPretenders,0.438,0.0305,0.3,0.0754,240760.0,7.0,rock,1.0,-6.549
1318,1709,0.629,Linkin Park,0.237,4.0,1.99e-06,80.012,Leave Out All The Rest,Leave Out All The RestLinkin Park,0.509,0.0335,0.209,0.369,209306.0,0.0,rock,1.0,-6.434
1319,1711,0.551,Steely Dan,0.962,4.0,2.12e-05,124.585,Do It Again,Do It AgainSteely Dan,0.6829999999999999,0.0315,0.247,0.0471,356733.0,2.0,rock,0.0,-10.164
1320,1715,0.967,Motley Crue,0.34700000000000003,4.0,0.0204,110.97,Dr. Feelgood,Dr. FeelgoodMotley Crue,0.535,0.068,0.000886,0.233,290186.0,2.0,rock,1.0,-4.082
1321,1717,0.488,The Monkees,0.649,4.0,0.0,125.683,Daydream Believer,Daydream BelieverThe Monkees,0.51,0.0304,0.256,0.11,179613.0,7.0,rock,1.0,-10.304
1322,1719,0.6459999999999999,Elton John,0.623,3.0,0.0148,120.382,I Guess That's Why They Call It The Blues,I Guess That's Why They Call It The BluesElton John,0.484,0.029,0.218,0.194,285333.0,0.0,rock,1.0,-7.215
1323,1730,0.677,Creed,0.195,4.0,0.00366,126.602,One Last Breath,One Last BreathCreed,0.386,0.0346,0.008409999999999999,0.341,238240.0,2.0,rock,1.0,-5.83
